Time	Inst Time	Quantity	Trgt/ZrVl/Thr (WG)	Info/CrctDir	Angle	Velocity	Accel	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700	710	720	730	740	750	760	770	780	790	800	810	820	830	840	850	860	870	880	890	900	910	920	930	940	950	960	970	980	990	1000
2740	0	Ang	TargetIdx=4		1.77
2740	0	Vel	Zero=5	0		2.50
2740	0	Accel	Thrust=0 (0)	0			6.47	1.68
2740	0			V=N HOLD_ANGLE_TVR Seg=1.77 Targ=0.00 Vel=2.50 TVR=0.50 Thrust=1 IncAngDir=-1
2750	10	Ang	TargetIdx=8		1.86
2750	10	Vel	Zero=18	0		8.55
2750	10	Accel	Thrust=1 (0)	0			6.05	3.63
2750	10			V=N HOLD_ANGLE_TVR Seg=1.86 Targ=0.00 Vel=8.55 TVR=0.50 Thrust=4 IncAngDir=-1
2760	20		Ang=1.84 Vel=-1.80 Accel=-10.35 T=0	Thrust=0: In Range and moving against gravity -3.0  3.0
2770	30	Ang	TargetIdx=6		1.89
2770	30	Vel	Zero=4	0		5.17
2770	30	Accel	Thrust=0 (0)	0			6.98	0.89
2770	30			V=N HOLD_ANGLE_TVR Seg=1.89 Targ=0.00 Vel=5.17 TVR=0.50 Thrust=2 IncAngDir=-1
2780	40	Ang	TargetIdx=20		2.02
2780	40	Vel	Zero=-1	0		12.53
2780	40	Accel	Thrust=2 (0)	0			7.36	1.33
2780	40			V=N HOLD_ANGLE_TVR Seg=2.02 Targ=0.00 Vel=12.53 TVR=0.50 Thrust=6 IncAngDir=-1
2790	50	Ang	TargetIdx=44		2.23
2790	50	Vel	Zero=-1	0		21.24
2790	50	Accel	Thrust=6 (0)	0			8.70	7.68
2790	50			V=N HOLD_ANGLE_TVR Seg=2.23 Targ=0.00 Vel=21.24 TVR=0.50 Thrust=7 IncAngDir=-1
2800	60	Ang	TargetIdx=-1		2.44
2800	60	Vel	Zero=-1	0		20.43
2800	60	Accel	Thrust=7 (0)	1			-0.81	5.08
2800	60			V=N HOLD_ANGLE_TVR Seg=2.44 Targ=0.00 Vel=20.43 TVR=0.50 Thrust=7 IncAngDir=-1
2810	70	Ang	TargetIdx=47		2.58
2810	70	Vel	Zero=-1	0		14.52
2810	70	Accel	Thrust=7 (0)	1			-5.91	0.66
2810	70			V=N HOLD_ANGLE_TVR Seg=2.58 Targ=0.00 Vel=14.52 TVR=0.50 Thrust=7 IncAngDir=-1
2820	80	Ang	TargetIdx=43		2.67
2820	80	Vel	Zero=-1	0		9.33
2820	80	Accel	Thrust=7 (0)	1			-5.19	-3.97
2820	80			V=N HOLD_ANGLE_TVR Seg=2.67 Targ=0.00 Vel=9.33 TVR=0.50 Thrust=4 IncAngDir=-1
2830	90	Ang	TargetIdx=36		2.77
2830	90	Vel	Zero=-1	0		9.87
2830	90	Accel	Thrust=4 (0)	0			0.54	-3.52
2830	90			V=N HOLD_ANGLE_TVR Seg=2.77 Targ=0.00 Vel=9.87 TVR=0.50 Thrust=4 IncAngDir=-1
2840	100			Thrust=0: V=N InRange !IsMoving
2850	110		Ang=2.68 Vel=-9.64 Accel=-10.02 T=0	Thrust=0: In Range and moving against gravity -3.0  3.0
2860	120		Ang=2.54 Vel=-14.19 Accel=-4.56 T=0	Thrust=0: In Range and moving against gravity -3.0  3.0
2870	130		Ang=2.28 Vel=-25.61 Accel=-11.42 T=0	Thrust=0: In Range and moving against gravity -3.0  3.0
2880	140		Ang=1.82 Vel=-46.60 Accel=-20.99 T=0	Thrust=0: In Range and moving against gravity -3.0  3.0
2890	150		Ang=1.32 Vel=-49.98 Accel=-3.37 T=0	Thrust=0: In Range and moving against gravity -3.0  3.0
2900	160	Ang	TargetIdx=19		1.09
2900	160	Vel	Zero=-1	0		26.29
2900	160	Accel	Thrust=0 (0)	0			12.65	-3.91
2900	160			V=N HOLD_ANGLE_TVR Seg=1.09 Targ=0.00 Vel=26.29 TVR=0.50 Thrust=-5 IncAngDir=1
2910	170	Ang	TargetIdx=19		1.46
2910	170	Vel	Zero=43	0		37.33
2910	170	Accel	Thrust=-5 (0)	0			11.04	6.77
2910	170			V=N HOLD_ANGLE_TVR Seg=1.46 Targ=0.00 Vel=37.33 TVR=0.50 Thrust=-5 IncAngDir=1
2920	180	Ang	TargetIdx=18		1.87
2920	180	Vel	Zero=-1	0		40.73
2920	180	Accel	Thrust=-5 (0)	0			3.40	9.03
2920	180			V=N HOLD_ANGLE_TVR Seg=1.87 Targ=0.00 Vel=40.73 TVR=0.50 Thrust=-5 IncAngDir=1
2930	190	Ang	TargetIdx=19		2.24
2930	190	Vel	Zero=8	0		36.99
2930	190	Accel	Thrust=-5 (0)	1			-3.75	3.56
2930	190			V=N HOLD_ANGLE_TVR Seg=2.24 Targ=0.00 Vel=36.99 TVR=0.50 Thrust=-5 IncAngDir=1
2940	200	Ang	TargetIdx=23		2.45
2940	200	Vel	Zero=5	0		21.53
2940	200	Accel	Thrust=-5 (0)	1			-15.45	-5.26
2940	200			V=N HOLD_ANGLE_TVR Seg=2.45 Targ=0.00 Vel=21.53 TVR=0.50 Thrust=-5 IncAngDir=1
2950	210	Ang	TargetIdx=29		2.54
2950	210	Vel	Zero=4	0		9.16
2950	210	Accel	Thrust=-5 (0)	1			-12.37	-10.52
2950	210			V=N HOLD_ANGLE_TVR Seg=2.54 Targ=0.00 Vel=9.16 TVR=0.50 Thrust=-4 IncAngDir=1
2960	220			Thrust=0: V=N InRange !IsMoving
2970	230	Ang	TargetIdx=53		2.49
2970	230	Vel	Zero=-1 Min=100 Max=2	1		-4.73
2970	230	Accel	Thrust=0 (0)	1			-4.18	-8.76
2980	240	Ang	TargetIdx=22		2.38
2980	240	Vel	Zero=-1 Min=100 Max=0	1		-11.27
2980	240	Accel	Thrust=0 (0)	1			-6.53	-6.81
2980	240			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2990	250	Ang	TargetIdx=17		2.24
2990	250	Vel	Zero=-1 Min=100 Max=0	1		-13.42
2990	250	Accel	Thrust=1 (0)	1			-2.15	-4.29
2990	250			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
3000	260	Ang	TargetIdx=10		2.03
3000	260	Vel	Zero=-1 Min=100 Max=0	1		-21.20
3000	260	Accel	Thrust=2 (0)	1			-7.78	-5.49
3000	260			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
3010	270	Ang	TargetIdx=7		1.75
3010	270	Vel	Zero=-1 Min=100 Max=0	1		-28.41
3010	270	Accel	Thrust=3 (0)	1			-7.21	-5.72
3010	270			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
3020	280	Ang	TargetIdx=5		1.45
3020	280	Vel	Zero=-1 Min=100 Max=0	1		-29.91
3020	280	Accel	Thrust=4 (0)	1			-1.50	-5.50
3020	280			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
3030	290	Ang	TargetIdx=14		-1.44
3030	290	Vel	Zero=-1	0		-1.56
3030	290	Accel	Thrust=5 (0)	0			0.00	-2.90
3030	290			V=N HOLD_ANGLE_TVR Seg=-1.44 Targ=0.00 Vel=-1.56 TVR=0.50 Thrust=0 IncAngDir=-1
3040	300	Ang	TargetIdx=12		-1.45
3040	300	Vel	Zero=-1	0		-1.56
3040	300	Accel	Thrust=0 (0)	0			0.00	-0.50
3040	300			V=N HOLD_ANGLE_TVR Seg=-1.45 Targ=0.00 Vel=-1.56 TVR=0.50 Thrust=0 IncAngDir=-1
3050	310	Ang	TargetIdx=11		-1.47
3050	310	Vel	Zero=27	0		-1.56
3050	310	Accel	Thrust=0 (0)	0			0.00	0.00
3050	310			V=N HOLD_ANGLE_TVR Seg=-1.47 Targ=0.00 Vel=-1.56 TVR=0.50 Thrust=0 IncAngDir=-1
3060	320	Ang	TargetIdx=11		-1.48
3060	320	Vel	Zero=11	0		-1.56
3060	320	Accel	Thrust=0 (0)	0			0.00	0.00
3060	320			V=N HOLD_ANGLE_TVR Seg=-1.48 Targ=0.00 Vel=-1.56 TVR=0.50 Thrust=0 IncAngDir=-1
3070	330	Ang	TargetIdx=11		-1.50
3070	330	Vel	Zero=19	0		-1.56
3070	330	Accel	Thrust=0 (0)	0			0.00	0.00
3070	330			V=N HOLD_ANGLE_TVR Seg=-1.50 Targ=0.00 Vel=-1.56 TVR=0.50 Thrust=0 IncAngDir=-1
3080	340	Ang	TargetIdx=9		-1.52
3080	340	Vel	Zero=-1	0		-1.56
3080	340	Accel	Thrust=0 (0)	0			0.00	0.00
3080	340			V=N HOLD_ANGLE_TVR Seg=-1.52 Targ=0.00 Vel=-1.56 TVR=0.50 Thrust=0 IncAngDir=-1
3090	350	Ang	TargetIdx=8		-1.53
